643.4796216307934, 303.8459394269914, 301.48862863216124;645.5067849083176, 297.9658465569356, 305.92804780929134;651.7901469768099, 295.6873053110352, 306.1346678342818;652.1073080054547, 299.58921350164326, 292.5908150692604;642.7245230097645, 299.6327462633109, 297.46768798185684;648.1201106279373, 296.88421472124435, 293.20087527689554;650.9615845531371, 304.1889678226631, 306.4045371789912;643.946483826766, 295.36363925775464, 301.1635890634571;650.0136248601649, 296.33832717534034, 293.2142987726315;654.7083982481014, 303.60754748357954, 295.06617143958147;646.99235455471, 304.15639399466187, 305.76219817281145;649.6801552519576, 299.89195800235683, 292.29485694125907;657.6489739811996, 299.0270011645757, 300.27029506016305;649.312532765044, 296.76311323293953, 306.9611951631133;650.0196634561453, 298.96319567723515, 307.64286253986035;645.0423646379998, 305.1979201655831, 302.8166280915974;643.9277087435975, 302.2079569260041, 304.215943560075;644.5834331566475, 295.4262900057386, 296.9576866458414;647.6054072316147, 294.545314938963, 304.89518412265153;648.373709086895, 297.9190135831792, 292.7533413377259;650.6191937313363, 300.42314318090325, 292.32312768875045;645.4280178132042, 303.14872746440983, 305.3553438561176;653.8763936154248, 293.3909719946352, 299.1059186256604;651.6891337231118, 299.01944115770493, 292.5371653836404;657.5652973470686, 299.5848835349154, 301.45672629399274;648.0167595050135, 297.080697928566, 293.14358196470124;644.2232762472933, 298.14338058061605, 295.2374642716095;647.974757164093, 298.50272013287173, 292.70997062180135;650.4019510718749, 300.3936006690042, 307.6901558540057;654.7665896150003, 298.72955382904536, 294.0665294955499;647.6675777469225, 304.71949994760087, 294.3625831473687;644.9769695921084, 304.7177457956463, 296.53257152684506;652.0780342512898, 293.316943955507, 296.7599029578327;651.0232957232221, 302.1449453256971, 292.6622134334226;646.5570081309094, 301.7763969311741, 293.3316424590132;644.4460115800797, 304.80413363363994, 297.6355753141756;648.4151896280493, 303.82926218852094, 306.50714401093217;650.5546336256422, 303.7042029785997, 306.74235467051557;649.0564164214048, 297.7564465861914, 292.6816083771732;651.4229209839039, 306.7313221063584, 303.4882950738801;652.7615698366794, 294.73850888408015, 304.9107852241519;648.7396050220676, 307.444032892525, 298.4264874465158;647.597297024723, 299.9117228761804, 307.3265524980981;649.5900185449668, 300.0058054699626, 292.29845080158793;648.8291792908963, 294.5394240366514, 305.3139180095453;647.6145895598553, 306.14234559815225, 295.985415891678;644.2827946896451, 305.17247306519636, 299.76814163335473;649.4155816044188, 297.6844860437299, 292.66733011524843;653.5440874842851, 296.55251096597874, 294.07827475323813;642.3454383092215, 299.10016382262694, 300.3150451912894;652.0024341039496, 296.56356102801885, 293.39544888665137;646.7118766867007, 293.83644158543194, 303.2662031706415;647.2874856804817, 304.22467726184874, 305.8578301253322;652.3260465979853, 297.1530326214834, 306.77649953027577;653.9754103993112, 294.6840423726845, 303.92320392298296;650.2980419918687, 300.58080882791563, 307.6831519715524;656.9900781018297, 300.608799233177, 296.78838058324567;650.1638895993194, 300.15217332666606, 292.29002355920437;648.4927902465854, 293.0595780945276, 296.9973614564725;650.3251549475003, 300.1980229245134, 292.2961049479046;646.6946124623628, 306.7818495360995, 298.38957995240935;651.1782278246159, 306.97920313988686, 296.93294092815273;654.6668098648316, 294.66591009180456, 303.040382792721;655.6907109411716, 299.3936850038616, 305.1721431186505;649.9353161129785, 306.48009258258196, 295.8141576355287;649.3874307512384, 301.0141604811898, 292.3795383711237;643.9825117118049, 296.3551163176687, 296.83254922679214;657.4705842836197, 298.21165998769595, 299.2725294582285;653.6290954700495, 294.12690601783817, 303.4328732907119;650.2415777301655, 300.1464450349925, 292.292157840218;654.6002969356836, 296.08272054066765, 304.7921820799412;650.118309659289, 299.9201942816896, 292.2881271429309;651.5649880188196, 307.53438664146233, 299.44375557576683;648.9049788396366, 297.4950770276266, 292.7881321747164;644.3801513430279, 295.71666021595166, 296.9026616675236;653.779377636896, 300.7815426873593, 306.67899611551826;645.7156652240387, 304.9568923671767, 304.07336755214175;646.3021965785327, 303.70749229554957, 294.3362203227193;653.1246600725104, 293.0924922816443, 298.5789612744157;650.7473395926202, 307.6504318318986, 300.66160383412995;652.939204065104, 297.82009136374614, 306.7840556817795;653.0418330415238, 293.12653614196535, 301.72543380031857;645.349978980422, 305.2461153946259, 303.2221071510464;643.18091895084, 298.9012598306249, 303.4348688206641;657.487498845463, 301.4046560876676, 301.2227923193632;650.4750458294727, 302.2827201338931, 292.6481334149839;650.371324427334, 298.10597414572186, 307.4677464042165;648.3701826869037, 298.5385541504328, 292.6046348561215;653.422538021371, 301.881941141052, 293.3489160417728;642.525358163829, 301.88306621218146, 299.71266433888667;644.9577651926407, 294.7051584306255, 302.4558863817051;649.8428570906544, 299.83043767990534, 307.7057271980907;651.7658505184992, 307.045946182279, 297.40121019931127;653.6230706850893, 293.2239067846738, 300.6726401073587;649.6612325666267, 296.74247555398784, 293.0159950671269;654.7857472442681, 298.45955185398236, 294.1467385411645;657.6252858705716, 300.2912825077395, 301.1403086431433;654.1161890700889, 296.33451518883544, 294.60527224247903;656.8889366797854, 296.5269931036214, 300.09341870030937;649.8381703539454, 295.55027934324255, 293.70372324157347;644.3799782575023, 302.84308858278575, 295.54556757613085;644.6336597026925, 298.595403127851, 305.35855284111693;651.1027069583112, 299.7408570723219, 292.3709476544064;645.4997672174688, 296.83692071243627, 305.4053435004298;650.4649223115416, 303.696028866365, 293.2479931962699;651.9954036637783, 304.81287263794553, 294.31310872506833;650.5584348326341, 299.0271417727389, 307.63023047269195;649.8674150092015, 301.68542542612255, 307.5240318448376;651.3586561571435, 293.72461671305183, 304.26643592806045;650.5115966043468, 302.84611724019646, 292.85064742260073;647.3323888203769, 303.74400505632497, 306.19547579453746;647.3293203751466, 298.52605627754895, 292.91607904115943;655.9621065877932, 300.4311807808766, 304.87654386571967;652.5638294987742, 300.37288254234136, 307.2635983243439;644.1266636397723, 297.57545340339027, 304.37296982196784;656.1272424729102, 299.1367727779485, 295.39121741677263;647.5777648994385, 304.71179263062396, 305.6095112207463;650.2640919767243, 301.9145214107746, 307.4658263884098;651.5597344740544, 306.5307781547151, 296.20361727615784;644.1308634441516, 296.87573707860315, 296.08722984524974;649.3529938344979, 306.59395633244355, 303.9464273676771;657.4001457581095, 297.81519603796454, 300.01185904829515;651.325997664817, 295.03982971296233, 294.24593365978126;
643.5393444763988, 303.8259271272078, 301.4809865395239;645.5700794703091, 297.9868516882127, 305.8935097280609;651.7545053949241, 295.72896218456674, 306.0827559559388;652.0381337943072, 299.5818918299582, 292.64076510748896;642.7929630689983, 299.6360236995842, 297.4760289756386;648.1824316505845, 296.93705642856565, 293.2373689731008;650.9185860786108, 304.1395219587073, 306.36369364084254;644.0016644132418, 295.3982456609776, 301.15412364667816;649.9984881545485, 296.4099165535661, 293.25280104392675;654.6493704745994, 303.57316877133957, 295.0808454761303;647.0337588805543, 304.12567670939455, 305.7241148238689;649.7035073608234, 299.8803334537525, 292.3611041370385;657.5874593379642, 299.02939283109777, 300.2667912724248;649.3348726577136, 296.8100270973369, 306.90043307819235;650.0315636393884, 298.97356547959816, 307.5773056847568;645.0892203060605, 305.1585273941028, 302.804696430168;643.9872488249198, 302.1994470802303, 304.1926424847484;644.6287243329796, 295.47438167366994, 296.96470197354796;647.6580003167849, 294.5971796483573, 304.86638386187894;648.4265349569065, 297.9440427450121, 292.8048389788834;650.585680795064, 300.3927438190049, 292.3843446137098;645.4875106749478, 303.13220256493446, 305.3236850689679;653.8312470392751, 293.4387345432514, 299.1110690674072;651.6309247117395, 299.02887231888917, 292.5912893921295;657.5042276172047, 299.5840861541516, 301.4494432269685;648.082364632554, 297.1296388988986, 293.18166143694754;644.2858872164995, 298.1519589283298, 295.2633671543566;648.035021553591, 298.51148856171596, 292.7616974020392;650.3848136720229, 300.3813082312615, 307.620804977776;654.6976844387843, 298.734298498519, 294.0898903526774;647.6972313863018, 304.67331637664114, 294.40137012770924;645.0281779274212, 304.68433117292705, 296.55403107193064;652.0468476029012, 293.3782274491337, 296.7741525511849;650.9823410434815, 302.10155624105363, 292.71321175830815;646.6143040877556, 301.7491668508008, 293.3732973214186;644.4999276665794, 304.77308991546283, 297.65027881133256;648.4338625372943, 303.7958642851941, 306.4582151385054;650.5202027586046, 303.66234944253847, 306.6933069779026;649.0833742258565, 297.7827926948506, 292.74069626419544;651.3911250338797, 306.67190827636347, 303.4735146238005;652.7071071130396, 294.7876376297374, 304.877026037458;648.7354848531941, 307.37348804401915, 298.42778667159286;647.651672401853, 299.9180153599356, 307.2706120547834;649.6175134938122, 299.9899334649983, 292.36421472720684;648.8643774725813, 294.5980591197659, 305.27508298223836;647.6342921389937, 306.088781616143, 296.00755545704055;644.3410751315735, 305.13916274383024, 299.76855360866716;649.4269108785097, 297.7140647024669, 292.72916758628236;653.4800825816822, 296.59075183690743, 294.102559109187;642.4094114252038, 299.1086630521394, 300.30940072283033;651.938190336498, 296.6160729003746, 293.4335708767188;646.7588739712498, 293.8895634160324, 303.25117216553133;647.323021572774, 304.19022493637294, 305.8177490513858;652.278121820233, 297.18182960080105, 306.72185771841623;653.912717011412, 294.72467590416994, 303.9027549183888;650.2851149940107, 300.5631789039604, 307.6140995576785;656.9294932146349, 300.60038935624317, 296.7963105887068;650.1588406582157, 300.13045111487196, 292.35522277582675;648.5158643342633, 293.1288122866995, 297.006660303657;650.307950259582, 300.1740935633951, 292.360735453699;646.7182488220488, 306.72389308239144, 298.39999740237545;651.1488739120501, 306.9187578167584, 296.94584157405376;654.6056821980383, 294.70299415897597, 303.0266711094012;655.6243901995708, 299.3933845348638, 305.1488837422147;649.9350274554039, 306.41874142410575, 295.83472007188544;649.4143358256152, 300.9758043674043, 292.4411122458023;644.0404661960014, 296.38243488938934, 296.84012050608396;657.4102465237836, 298.2184010488247, 299.27333208019775;653.5692992175406, 294.1746574728019, 303.4169684630206;650.2303192318443, 300.1247983757694, 292.35813028031953;654.5344068163009, 296.10988236293764, 304.7675548255858;650.1109718915437, 299.9121641196336, 292.3538609684076;651.5350980972573, 307.47747219248305, 299.44238210397265;648.9411411375025, 297.5334375535783, 292.8407923950336;644.4291037308752, 295.7586486130716, 296.9102361339847;653.7168524466404, 300.7651953733935, 306.6418871818965;645.7562596345398, 304.9156473737752, 304.0479421958287;646.3477688198417, 303.6719543445769, 294.3719434288357;653.0909524657224, 293.14823783586417, 298.58889026614554;650.7264370147701, 307.59098775109766, 300.65426241445874;652.8742717218106, 297.8376814839425, 306.7314870252786;653.0014312242988, 293.1841684820819, 301.72148212485723;645.392117560681, 305.20368488843974, 303.2043822964387;643.2425361030362, 298.912775643598, 303.4167784236562;657.4278461416362, 301.39396636131835, 301.21641291436856;650.4589274937871, 302.2338065426281, 292.70189648463423;650.3692369629301, 298.1294464964299, 307.40576555960456;648.4192893591406, 298.54457199770343, 292.6625788142575;653.3532209688194, 301.8513981376179, 293.3809770115146;642.5907068464949, 301.87593834660146, 299.7115550305402;645.0101503059605, 294.74540954157965, 302.4427549796224;649.8580027524293, 299.8277088229355, 307.6321697564371;651.7318136257841, 306.98923050664234, 297.4102582176671;653.5800562328254, 293.2753711364527, 300.6699367846716;649.6590678102216, 296.79857322916035, 293.06173663129283;654.716031689965, 298.47286539503654, 294.1680380578378;657.5647210475497, 300.28663227166965, 301.13410542012457;654.0489583716326, 296.3724481313914, 294.62430342453956;656.8287818246728, 296.5436717507416, 300.0921756139453;649.8491035891515, 295.63673918345745, 293.72682127440237;644.4377482499968, 302.82284121001896, 295.56990226066733;644.6967189407487, 298.6106556078969, 305.32944533073686;651.052383165811, 299.7348847871113, 292.43142667880323;645.5604752472645, 296.86555979088735, 305.3754304310007;650.4504743934033, 303.63397858662154, 293.2920649635166;651.9545290795168, 304.7557326830526, 294.34082168517335;650.5466233159324, 299.0374376117939, 307.5639479599205;649.8657758140864, 301.66043675865933, 307.4590675582382;651.330426608303, 293.79461621261396, 304.2444829151346;650.497162436618, 302.78552946292456, 292.89888871808057;647.3711949248479, 303.72115143418404, 306.1488662077018;647.4010784382797, 298.5368430631589, 292.95933548477603;655.8977346916746, 300.423895828834, 304.8560049564376;652.5005077818062, 300.35896633454394, 307.21394700100603;644.1870673107776, 297.59599302280805, 304.3504574755903;656.0598738318071, 299.13770563331315, 295.40373521927216;647.6039714900093, 304.66057839102274, 305.58161310204446;650.2481243061897, 301.88240546462765, 307.4040453598873;651.5261919689584, 306.47154834216053, 296.220746752975;644.1886382631263, 296.89495702204897, 296.10883025383714;649.3393896964997, 306.5245903290708, 303.9265196463481;657.339938570628, 297.8239725866856, 300.0104935704432;651.2903319292509, 295.1144730434853, 294.265390540637;
643.6293169668058, 303.7953767539184, 301.4693732899314;645.6655260966683, 298.018689466348, 305.84139464512043;651.7008971259527, 295.79171099653627, 306.00454618179236;651.9323778538487, 299.5702178147756, 292.71711646126613;642.8963476919761, 299.64115636895895, 297.4884581067897;648.2759117997437, 297.0171409150332, 293.2924087117858;650.8538050888064, 304.065215823622, 306.30187679314963;644.0847745979205, 295.4504145194437, 301.1398933166957;649.9770309133013, 296.5163831224976, 293.3101065888476;654.559901908314, 303.5217444090278, 295.1029308896687;647.0955408078829, 304.0795479497542, 305.66661942375947;649.7355023338059, 299.8635204423856, 292.4605635416318;657.4947861637947, 299.03302905832766, 300.26150861098625;649.3685405197899, 296.88043982326985, 306.8088429029828;650.0491292932354, 298.9892312035031, 307.4785422600087;645.1597774244966, 305.09885243337953, 302.7866153323372;644.0771159859414, 302.1864602269703, 304.1575419171637;644.6967561061158, 295.546070705337, 296.97525687594464;647.7371410309036, 294.675502157024, 304.82294133076647;648.5068651157072, 297.9818512126239, 292.88240042504486;650.5366620119157, 300.348033904205, 292.47682743684425;645.5778650918326, 303.108936543562, 305.2763197315788;653.7633436307223, 293.51075253429116, 299.11883351314333;651.5391130859314, 299.04304774805905, 292.6736661631006;657.4122178716955, 299.5829153124675, 301.43846697908856;648.180596670193, 297.20373873986557, 293.2389857597448;644.3803489026893, 298.1652940559123, 295.3023052809416;648.1259551246318, 298.5249317059189, 292.8396995336254;650.3628158245169, 300.3618981529275, 307.51577466662167;654.5926744746749, 298.7423314341638, 294.12519244333913;647.7419276028065, 304.60283767357316, 294.4587680978676;645.1035180265045, 304.633092081392, 296.586204745292;651.9999337002163, 293.4705316224872, 296.79562036917173;650.920956237304, 302.03649926281025, 292.79071900516254;646.7005557363921, 301.7078197675901, 293.436275301601;644.5804492695813, 304.72555875393823, 297.6717166383935;648.4594408663793, 303.74503862604297, 306.3845894963326;650.4713967477195, 303.5996031909719, 306.6192471261388;649.1246769156032, 297.8230143551217, 292.82963647025815;651.3433324525687, 306.58213658938087, 303.45120874420707;652.627006106208, 294.8615676930906, 304.8259561703264;648.7330723868849, 307.2707576189119, 298.43281285739636;647.7334165028736, 299.9274079014958, 307.1861764062958;649.6561083024168, 299.9659935680525, 292.46314355815986;648.9149837125278, 294.68651252358626, 305.2165096086758;647.6635110684595, 306.007888378544, 296.0410936205178;644.4287023609373, 305.08829463957113, 299.7693321972119;649.444675883285, 297.7582957639541, 292.8219482561432;653.3818241338276, 296.64842902953245, 294.13945376996224;642.504966163728, 299.12204223741355, 300.3007960493397;651.8394804847712, 296.69439676406006, 293.4908729046989;646.8296065144749, 293.96979628316194, 303.2287828802608;647.3751395795524, 304.13828728694034, 305.756800728113;652.2059610373994, 297.2252863108121, 306.639444699828;653.8183204320384, 294.78606179425464, 303.87195322150586;650.2686981180353, 300.5363034127752, 307.5092633177856;656.8381699214431, 300.5879073808662, 296.8082946933805;650.1494432503966, 300.09874161952087, 292.4535044361694;648.5504629984601, 293.23312521537366, 297.0206692479634;650.2816266800637, 300.13942971618377, 292.4581214028755;646.7575485632358, 306.6376195764109, 298.41382354892676;651.1024954000227, 306.8266387470817, 296.96496595144043;654.5136524358262, 294.7590092925409, 303.00603143675653;655.5244654440504, 299.3929777251266, 305.1137119772886;649.9349183530929, 306.3267122105393, 295.86653263817993;649.4547557550536, 300.9182555465979, 292.5342221315844;644.12775147546, 296.42385130429585, 296.8514792831639;657.3193609748799, 298.2285870411038, 299.2745545993985;653.4793094859981, 294.2467700214495, 303.39304364583626;650.2121123956118, 300.09317191486053, 292.4582190008216;654.435139549447, 296.1509159754211, 304.73037175055094;650.0998671985075, 299.8997315504645, 292.45355702946625;651.489635577511, 307.39133155385946, 299.4402995693639;648.995012080677, 297.5917484389009, 292.9206317787884;644.5030971742545, 295.8221655847488, 296.9216067598769;653.6226268001986, 300.7405868178279, 306.58580830367833;645.817272959695, 304.8541911348688, 304.00863362345314;646.4149847668467, 303.61746633412855, 294.4254413130993;653.040128986104, 293.23232363367583, 298.60386506188706;650.6949055760945, 307.50107500413526, 300.64294938631275;652.776526422872, 297.8642097538913, 306.6521273604251;652.9406490884423, 293.27103729933043, 301.7155549135077;645.4558123257829, 305.1393058812234, 303.17745249575614;643.335448158315, 298.9301744922231, 303.3895479924512;657.3379669266511, 301.3778692348123, 301.206807048263;650.4348125817073, 302.1603805164808, 292.78372490785057;650.3660279994219, 298.16483676532584, 307.3123421958156;648.4941650622148, 298.5540568759358, 292.75022839800556;653.2482893598611, 301.80485722443916, 293.4289606830634;642.6894014910353, 301.86499649773947, 299.7096321210443;645.0890211872814, 294.80613710688317, 302.4230017906821;649.8798969460821, 299.82521138197603, 307.5260392485646;651.6794246231854, 306.9029816079974, 297.4236740558767;653.5152747169147, 293.3530532841649, 300.66588837573386;649.6528959659832, 296.88418082676384, 293.13127592061375;654.6094029733548, 298.4927961707001, 294.200656907478;657.473471077257, 300.27964600829597, 301.12476036429786;653.9476666197654, 296.4296788852075, 294.6530658808929;656.7381795609705, 296.5688611205831, 300.0903135057256;649.8651705544964, 295.7672129593656, 293.76193312313995;644.5246880090136, 302.7923571500763, 295.60662279757986;644.7918517383952, 298.63376689502684, 305.28556079307964;650.9784168319259, 299.7257909060039, 292.5230682238931;645.6519749592753, 296.90888643009777, 305.3303146393782;650.4302387566078, 303.53971920375153, 293.3591997417127;651.8917699991722, 304.66861946254323, 294.3832642521106;650.5288107616507, 299.05306938024916, 307.4639620497389;649.8633039827228, 301.62269663106923, 307.3613029702597;651.291143143096, 293.90006659672986, 304.21203510037327;650.4757478493465, 302.69473892970495, 292.972593249288;647.4281479440824, 303.68730801940313, 306.0778913373554;647.5086925519306, 298.5534180309717, 293.02530815901827;655.8007419230892, 300.4129717497071, 304.8249378940873;652.4052256388624, 300.33800342180814, 307.13890749252454;644.2781366619415, 297.6270509195193, 304.31654333391276;655.9583664604291, 299.13931145924124, 295.42271429123133;647.6418179486936, 304.5833703720907, 305.5390860968265;650.2242891910421, 301.834039509989, 307.31088650186484;651.4749171554968, 306.38148237953436, 296.24649119689093;644.2758568445486, 296.92431822759306, 296.1412712009787;649.3194449448202, 306.4198400676907, 303.89646924359596;657.2492478290332, 297.8372343387761, 300.0084486258073;651.2366877459039, 295.22711816141464, 294.2947716754516;
643.750045166614, 303.75402259612525, 301.45368903194526;645.7927662007036, 298.0620885596578, 305.77148624061977;651.62918525796, 295.8759165412485, 305.8996103662129;651.7900165278957, 299.55432070991765, 292.82233876003863;643.0353087673853, 299.648226822422, 297.5050823616632;648.4019109004179, 297.1243048408253, 293.36731528247554;650.7670029590761, 303.9656935705403, 306.2185180453543;644.1962617991715, 295.5204963501431, 301.12083218718766;649.9557960093617, 296.65983629485925, 293.3874191220561;654.4393110467812, 303.45339628701515, 295.1329077530436;647.1775249365376, 304.01741495192937, 305.5893345390595;649.7811568450268, 299.83967999482553, 292.59525006782764;657.3704203274791, 299.0379636753828, 300.2544071202449;649.4107136184678, 296.9695923713598, 306.68954487169776;650.0710671449409, 299.0117760898869, 307.3476794338018;645.2543888021279, 305.0184468976269, 302.7621945279565;644.19786722158, 302.1688239470379, 304.1104264185437;644.7879902234683, 295.6416848626904, 296.9894824886649;647.8431790511521, 294.78089844956577, 304.76451232187105;648.6169221117674, 298.0326575523899, 292.9870002460754;650.472787064048, 300.2862829157293, 292.6026923903349;645.699593429094, 303.0786610624215, 305.2129396703037;653.6724257602349, 293.60753873560054, 299.1292391085698;651.4154246614922, 299.0609854882932, 292.78775523674915;657.2887385176458, 299.58138506748196, 301.4237147695626;648.3127134693135, 297.30262154062007, 293.31691635470827;644.5071725862382, 298.1836534027303, 295.35455674852966;648.250765024265, 298.54326627750794, 292.94477274756554;650.3383254556593, 300.33530642244676, 307.374127859558;654.4468559272976, 298.75389273894604, 294.1724518314908;647.8011348568259, 304.5061205881596, 294.5323370436654;645.1990074059562, 304.56242298892073, 296.63091550472035;651.9371050639832, 293.5944261147803, 296.82441613849244;650.8404229489342, 301.94810456574095, 292.8954041828114;646.8163102334624, 301.65206360259924, 293.5210981189456;644.6855226020466, 304.6603824377553, 297.70037292601813;648.4965127224056, 303.67798655661244, 306.2846656020272;650.4062462620135, 303.5146380795227, 306.52053777586474;649.1838536975446, 297.8777466277071, 292.9496370602781;651.27936977344, 306.46138656182296, 303.4212109247193;652.5209650205106, 294.9608396337845, 304.75734348406985;648.7323924675545, 307.1350129962925, 298.44118407516174;647.842794962721, 299.93978080979247, 307.0726080083968;649.7100318939673, 299.9328154059633, 292.5970550577049;648.9811378911658, 294.8054172807823, 305.13775797895045;647.7021377702843, 305.8989042332403, 296.0864384335585;644.5415496725489, 305.0180778834229, 299.7698728432155;649.4733832522128, 297.818048920397, 292.94758469997544;653.2459153679945, 296.72764141528086, 294.18882288936226;642.6326631395829, 299.14040820159505, 300.2891915359918;651.7064280041192, 296.8019165064061, 293.56789496219096;646.9244026472859, 294.0777237670627, 303.1988969793719;647.4440931320398, 304.068282316229, 305.67462383512134;652.1090450558979, 297.2837824353689, 306.52882878795555;653.6917524711639, 294.8687418056488, 303.8305918270363;650.2508055327138, 300.5005039845395, 307.3683583214309;656.7154332692074, 300.57125835908556, 296.82435318007924;650.1373118947386, 300.05541030477355, 292.5869144833492;648.5966274742802, 293.37314678267774, 297.03950185010495;650.2480494746376, 300.09099588093005, 292.5910816228247;646.8078718562923, 306.5227259901507, 298.43338908100026;651.0450659682093, 306.7032921769074, 296.9888608711882;654.3902618066463, 294.8344417137672, 302.9783318606589;655.390321570644, 299.39248600327073, 305.0663187985196;649.9349485400148, 306.20309038612334, 295.91016511527715;649.5097349247706, 300.8403763647039, 292.6600301321566;644.2448273005576, 296.4797151679801, 296.8668049680749;657.1974051768397, 298.24232705750677, 299.2762022966257;653.3587308910672, 294.34385513844893, 303.3609635412247;650.1886088021574, 300.0496755101512, 292.59482259531285;654.3019317616009, 296.2062041761339, 304.6803333310163;650.0872030317277, 299.88123038547405, 292.5887853897303;651.4305758533069, 307.27580531683293, 299.4364611217956;649.0707841804357, 297.66982813268334, 293.0292643964766;644.6027759449053, 295.9076205543983, 296.9369358262747;653.4961500523655, 300.7075675573115, 306.5102375419085;645.8990386300366, 304.7725673297753, 303.9555325083556;646.5026325734892, 303.5427257366521, 294.49649662235214;652.971876360847, 293.34532416630555, 298.62394852322103;650.6542006699859, 307.3806541299591, 300.627983199838;652.6455252022575, 297.8999607752815, 306.54536046503;652.8592558535557, 293.3876949641048, 301.70762182716004;645.5415755031466, 305.05242741508266, 303.1410652128592;643.4602110157902, 298.95356381346903, 303.35300147006814;657.2173490378078, 301.35626069925456, 301.1939003484701;650.4031346585147, 302.0612127500717, 292.89421412300436;650.3616177157526, 298.21235677092477, 307.1869357117565;648.5983373730182, 298.567427114784, 292.86869625600633;653.1066183382559, 301.7423671501762, 293.49367434885085;642.8220396218404, 301.85014479479594, 299.7068753185219;645.194789409715, 294.88777901024747, 302.39651357148693;649.9064714111129, 299.8245402723829, 307.3874852344148;651.6101883004852, 306.7868291192625, 297.4392526139379;653.4284284166943, 293.45753975811084, 300.66048016995717;649.6495556197415, 297.0010871624308, 293.2251424792543;654.4621832561972, 298.5178733286289, 294.244816867337;657.3510116279889, 300.2702917260387, 301.1122020970048;653.8107271306874, 296.5060392279354, 294.6914970093738;656.6166291813407, 296.60279336123665, 300.0878150568993;649.8877950456061, 295.94338202300014, 293.8097244639116;644.6414372696497, 302.7514582088732, 295.65597140958516;644.9196517197184, 298.6649036979034, 305.22657601715315;650.878444939587, 299.7125390248252, 292.6479320482934;645.7748127172349, 296.9672474510471, 305.26965326792134;650.4044799078442, 303.41305265831954, 293.44985039910136;651.8077589279233, 304.5532918581653, 294.43966414575004;650.5062174185142, 299.07590168150966, 307.3313314134185;649.8599738901395, 301.5718966265172, 307.2303193046259;651.2410053072759, 294.042306334789, 304.16911111257326;650.4473126940303, 302.5733469859932, 293.072161562704;647.5035381029575, 303.6416017491812, 305.98211082608117;647.6538487494797, 298.57555715192905, 293.1155335338065;655.670541368859, 300.3983421896886, 304.78306996975874;652.2776125388801, 300.3098538256363, 307.03776982272865;644.4004184402207, 297.6688535289658, 304.2709944400393;655.8219067304246, 299.1417565243231, 295.4482571367353;647.6921058630957, 304.4793500473682, 305.4810149484533;650.1926961299002, 301.7691937243849, 307.1857782465107;651.4073197778172, 306.26262505530457, 296.2820661082005;644.3930896549739, 296.96419968926244, 296.1847632810674;649.2896610816136, 306.28184789572015, 303.85751244536647;657.1275572017745, 297.85511489923505, 300.00570501888814;651.1649555418635, 295.37988366286305, 294.3343612223379;
