649.9806030804322, 300.0052643958669, 307.7050251124001;652.0219098075523, 294.1836239560655, 295.35887305398074;655.4371621582093, 303.52176427756154, 295.81966910151164;647.3163550087374, 300.3625495898272, 307.213507207195;655.2910132724346, 304.7826650345169, 297.07476127942954;646.011714512065, 306.5638439050675, 300.6432377835204;654.3521479929993, 298.8265066255883, 306.25435644520235;653.3161562755716, 293.21337956637757, 301.5577221564306;643.2290794946741, 302.8072410579713, 302.3879639778587;650.0328324705921, 293.00727782221696, 303.2456840701953;643.7754788109277, 301.0421004810191, 304.42436337904655;643.9859937441462, 297.65130448039395, 304.2104272026834;650.3966736465244, 297.72322408708123, 307.34917548658785;643.6384723575213, 296.9696816542693, 303.12754842555324;655.8554261525288, 298.0733804904857, 304.6339918982415;643.4330556141572, 301.37705246804217, 303.79421785577546;648.895268945935, 304.68056210004954, 306.0221393336139;651.4916251191736, 294.69609614772344, 294.6022574999073;653.0654103659115, 301.16406618634403, 293.0232360856522;648.8788514043113, 292.81500042501506, 297.4331591242862;653.1685162355956, 298.15844548611557, 293.2150527833256;651.3147639272422, 301.6531872508671, 307.4103150525108;644.4917152339161, 295.43962330258313, 297.1117255688419;653.9913698705178, 293.6478338311165, 301.7890346667265;650.5708691195167, 299.4768603785633, 292.32781018612695;649.5522913148031, 307.3978547770702, 297.88167052662266;652.9273243839953, 297.28622448119285, 306.5940070486748;646.349795928236, 300.6982089727206, 306.7504413727606;643.6936513913912, 296.1516468967368, 297.7857953155388;647.152715585733, 297.221613300549, 306.6018655052005;652.0478335400785, 298.11501368018185, 292.8084569318461;648.1933140920064, 295.9892383701311, 293.66584799173506;644.5038512799648, 302.292836675572, 295.0993826378238;645.4744905630986, 304.4694501065055, 295.642412863797;649.8800193012422, 298.4037449449514, 292.45650685633825;654.1102609540364, 293.63796056171344, 298.5501938490838;657.1857147192792, 297.5712351944928, 298.60780764077214;654.5077516405806, 293.7702281973246, 300.60093926649364;643.5983121772872, 296.2825949607223, 302.15345151515515;650.273120966868, 298.7864453887643, 292.3897595613883;642.8917799008689, 297.05201419754326, 300.4945135139257;650.6875695933622, 298.8424432913386, 292.4075775924573;652.733739745562, 293.63743188434455, 296.60933625527423;648.3176517205194, 307.3732683306515, 298.50774102151144;650.4303373113469, 299.9552611382141, 307.69276254945345;655.5410841072094, 305.28247657137365, 300.90921837003214;645.6254025537768, 306.2002944450029, 298.63887440306183;643.6670847902606, 295.6258043081361, 300.4763998408702;653.0572485865604, 293.07968400944867, 298.5124164631419;650.5415000958147, 304.18670432230635, 306.44580736911524;643.9388930778377, 300.8094918815169, 304.6912862999525;650.6388197954948, 299.14155934029463, 292.36395805297997;647.6492771751427, 298.3327901999628, 307.1463728560258;648.0514839684191, 304.735595858363, 294.2354597447376;652.1982365612087, 302.5159239332232, 306.9436362815566;650.2644553879747, 301.14238182801097, 307.61272866187124;648.7703624973146, 300.18032907857935, 307.6040431313299;648.5359877268193, 298.5260776526173, 307.4178605220965;656.0972756325548, 302.44429520834774, 304.0390225714381;652.5074309301453, 292.7455291928128, 299.26891640930563;657.404851327124, 301.83726764670286, 301.1239220710478;652.8862066593159, 302.49362290901934, 306.69711793133655;647.3384277858354, 295.5039166402695, 305.67028878125086;652.6326512660119, 299.62079754114296, 307.2336173177499;655.9491300450238, 304.7893005475604, 301.05574320213145;650.2579084405415, 307.6375838380966, 299.0064275536187;646.0571242369408, 297.6893008680091, 306.20736974976523;652.043915475404, 301.0639999113497, 292.64429097301604;651.3366805212844, 307.02418389366574, 297.1187980558461;650.6359870755905, 305.57796991194147, 305.27826074309695;649.7091200269012, 300.5200445622714, 307.68272555257795;657.0765135793533, 300.67196908373376, 302.99231684830306;651.0112049396022, 295.3044593408379, 293.9656150685451;651.0800240820498, 301.81648621734837, 292.5882976526855;645.357606770032, 294.4266996463139, 297.37987570109675;645.7939360470335, 300.17533678149925, 306.4517522953218;655.1600257274845, 304.93322402150136, 297.0914154522076;650.5590213202662, 302.37775806941244, 307.30576493486643;643.8040972205957, 304.42746768988377, 301.201806917818;648.7767354725095, 294.88055415285953, 305.63433515662905;647.5279396443058, 306.2425944330645, 303.7843562768276;644.4577114361196, 305.35761104921073, 299.88240978437494;651.3893028937124, 299.91708199825604, 292.4180546883418;656.4859004150692, 300.2617325942765, 295.8385342401171;647.9810773302892, 301.5361093825884, 292.71974308802936;653.0548155465681, 305.12138675219774, 304.88317532152996;648.3511349279216, 306.8877511354792, 296.955596762121;649.6698597183326, 299.76173320359044, 292.29954130956105;650.4128918060762, 295.32354364718856, 306.1117629763192;643.429429426516, 299.1382479942283, 303.93794877006775;646.1273558601627, 299.27774429878644, 306.6197398801513;649.6367203065796, 306.06460088528, 304.7429209398497;656.5602768102394, 296.5247302264363, 302.0902913949321;653.1602359307304, 297.30760254997455, 293.5008181683009;650.4090031945179, 300.03493451613946, 292.30078393315006;655.1905526890632, 305.58274950670267, 298.85758231205875;648.9959762314298, 292.36882861022735, 299.5301435438558;652.7687724974076, 305.5977611105564, 295.47874932147056;652.1045706266168, 306.1155761999471, 295.8068093530872;650.2694795884653, 292.3726942781551, 298.89759537806844;649.7849528788995, 300.2487657722606, 292.29647804939697;646.6558456525049, 304.6571044359229, 294.847270928797;643.083211406318, 301.47896500071477, 296.9251711157577;655.3103467118744, 298.6053000182051, 294.5860583414783;649.5668537219021, 300.1100459816259, 307.6949352882026;649.3473947273553, 307.3283146277427, 302.28187372565776;644.7531992126933, 305.5902544822322, 300.79976828366773;647.788699099177, 300.0761086348627, 292.6129268278743;655.1450654281805, 301.6902537538858, 294.51255419034;645.4264442636771, 299.40816116123654, 306.1720289115912;657.020146407938, 302.90752622227683, 298.69390325457;645.9106732817763, 304.462921148339, 304.76713123948997;649.7425547767568, 294.10664749653097, 295.0327672523276;653.301798054271, 301.6191714579031, 306.77404501011296;648.6596292313392, 299.69398018066295, 307.5829656881689;648.0524115269598, 302.8447489868152, 306.8933903340873;655.8854471997333, 300.33770595858124, 295.03147691243515;652.5029224923071, 294.7105700147981, 305.01936948731384;650.0289448224156, 299.30270386317164, 307.6730871202374;651.5710727693603, 305.49374796895074, 305.1710426356477;657.544064772302, 299.9976180173223, 301.6044793534041;649.7687404636952, 299.8466085808474, 292.29405459146795;648.5272314601253, 302.0009109209727, 307.29442751232784;645.9352868158666, 297.7627965798239, 306.1555501201761;654.8473998412984, 297.48875267398284, 294.554915276817;650.1171389834788, 305.53625794611645, 294.64055918690343;645.168714814585, 297.4477254721501, 305.4366296580359;647.3276717115835, 293.10303086081274, 297.8159793019661;643.1202400230229, 302.56268940960376, 302.35222538543235;650.0091709794938, 295.3657907774443, 293.8364978005985;655.5500518073271, 303.0667901554053, 295.6140656356143;653.410574346161, 295.6075472687349, 294.6562080667509;
649.9499500779083, 300.0181965634456, 307.6231831566603;652.0045117511734, 294.2488888502933, 295.3863052724832;655.3702732861077, 303.4971583178666, 295.84581291033317;647.3954886681171, 300.35639137268987, 307.1556607551712;655.2253866497648, 304.7474805054047, 297.0949465155124;646.0751569133521, 306.5114487988137, 300.64484834150414;654.2770385649385, 298.84229680266947, 306.2189364505234;653.2854538880742, 293.27179815737924, 301.54379542670904;643.3047771115512, 302.78952287184933, 302.3837534779326;650.0364911105006, 293.0813386590817, 303.2298271394634;643.8586905243543, 301.0369629172381, 304.4081029995537;644.0635822218, 297.6796667989942, 304.19713496665145;650.3651093012809, 297.7868651513281, 307.28172515249315;643.7098817701122, 297.0010591372431, 303.12160787674213;655.7885624670778, 298.08941634284264, 304.61082210195787;643.5136211475402, 301.3697106699451, 303.7824823176344;648.9176641434827, 304.61599645476554, 305.9758993894601;651.4824840665615, 294.7557508940073, 294.6354200687565;653.0062975206504, 301.14500464094016, 293.07623132026964;648.911019036942, 292.87687276039884, 297.45282841608315;653.1165446193426, 298.17872278439694, 293.2639902795926;651.2488373226852, 301.6302786382261, 307.3422809600325;644.5467530143831, 295.4732745167515, 297.13381651762484;653.9451297649053, 293.6954208092213, 301.77003925383144;650.5629213000663, 299.4895621847456, 292.3965299914272;649.5687664998633, 307.3272960511547, 297.9080802418637;652.8595012871388, 297.3272392493115, 306.55178880779107;646.4286814883932, 300.6884852378315, 306.70223622797755;643.7513558999455, 296.18062120156037, 297.80453738041354;647.2029421414355, 297.27384631072323, 306.55617345590446;652.0071824543456, 298.1482593938047, 292.8626630899859;648.2406709741516, 296.0341555211588, 293.70738229497886;644.5670556258854, 302.28339679879537, 295.1301175171546;645.5382626879496, 304.4419176839283, 295.67542755210826;649.9118885372716, 298.45011517138227, 292.5170236568251;654.0597282399867, 293.68518691217685, 298.5647750508083;657.1199394731167, 297.5907490430499, 298.6142898848403;654.4536449448741, 293.81308800008486, 300.60179893767315;643.6650521451969, 296.3186401971861, 302.15235494523705;650.2846485204495, 298.8224310947527, 292.45524398241065;642.9572209144958, 297.0782698268566, 300.5011588876425;650.6777356614516, 298.87230712578815, 292.47359758680244;652.7000870210903, 293.6958568899403, 296.6326682315247;648.3534042349122, 307.3067292007942, 298.5267468319624;650.377085971032, 299.96934423650197, 307.6134781415142;655.4729328988084, 305.2480507641439, 300.90271118479313;645.6824308968692, 306.15421729765296, 298.66220360796075;643.7275313893376, 295.661429321832, 300.4841108457579;653.0151974392429, 293.1377437909052, 298.52593528995476;650.522524696292, 304.1201212733913, 306.39299115331914;644.0233476925691, 300.8063325310828, 304.67295418460793;650.627714236669, 299.1634192958146, 292.4322754155339;647.7138869593955, 298.37781918674324, 307.0888676296018;648.093288165402, 304.6933062287642, 294.2816822982077;652.1212664864918, 302.48548592084444, 306.8893558791623;650.2240784356854, 301.112928567944, 307.5303327422644;648.8145188106915, 300.1778072880097, 307.529592876011;648.576148848671, 298.5750202824675, 307.34642428117434;656.0284027271888, 302.4304463085279, 304.0186747102025;652.4760821483912, 292.8103745373887, 299.27290508332584;657.3364206140714, 301.8282082077042, 301.1183056881983;652.8088159992509, 302.4681958484994, 306.6503509726463;647.3752369265676, 295.56749082051437, 305.64101184664173;652.5479264616248, 299.63404394865097, 307.18197868251036;655.8808220505601, 304.7595393303356, 301.0489215199991;650.2554329915757, 307.5585589042338, 299.0167930143829;646.1238117086899, 297.72652900241366, 306.1672009679403;651.9938198290541, 301.04004203895516, 292.7063025082947;651.315474655179, 306.9564723950544, 297.1436675078702;650.6133169793255, 305.5067035549329, 305.2383134099836;649.7065770779188, 300.5056857024663, 307.60334499235057;657.0097522745436, 300.6702349688489, 302.97732137374715;651.009232485721, 295.35895660747724, 294.00846829733143;651.050777451747, 301.77978598345055, 292.6560423731519;645.409193030176, 294.4682170729795, 297.39955756861684;645.8854169807022, 300.1780576003904, 306.41010378763787;655.0944408264452, 304.89657546317653, 297.11157012181263;650.5360387805111, 302.3303150141607, 307.232649164467;643.8753823169866, 304.399203695839, 301.2039981572728;648.7961852459281, 294.95167426095645, 305.60548387992776;647.572146152886, 306.17867366032317, 303.76082127571385;644.5263421004444, 305.323247891866, 299.89062910564047;651.3498944073385, 299.9110648336623, 292.4870343720802;656.4136346405844, 300.26292669568625, 295.8574887113279;648.045763017867, 301.5194879174331, 292.77557324579925;652.9906632349563, 305.07354796448493, 304.8517195420518;648.3875809634565, 306.8296556959848, 296.9925451146459;649.7111456936094, 299.773850697711, 292.3673514033723;650.3939422575432, 295.3966417954245, 306.071057991113;643.5089574360882, 299.1512665551386, 303.9265433743435;646.2168096430455, 299.2946576136395, 306.57434311794725;649.6404669842549, 305.9922756357721, 304.7103401762881;656.4961045962751, 296.5459353759012, 302.07939112022797;653.1147806569327, 297.34275751358143, 293.544988125891;650.4074513186958, 300.03065175002064, 292.3727767973119;655.1208756216778, 305.5435141219605, 298.8624292696258;649.0267658356954, 292.435138343049, 299.5319651072609;652.7299870453691, 305.5473687096024, 295.5160141067686;652.0793075969754, 306.04983861728834, 295.83879561547167;650.279556877202, 292.4427482830011, 298.9035856853852;649.8166229319053, 300.2418535876071, 292.36682348957976;646.7174774965948, 304.62409359481074, 294.8895443595051;643.1471546086884, 301.4743649431609, 296.9471323344922;655.2382778073725, 298.61590103103254, 294.61326513273434;649.574295516483, 300.1138610947634, 307.61664110305736;649.3641811190129, 307.24584405809844, 302.261120721479;644.8223280821035, 305.5508811167315, 300.80243997279763;647.8596275245212, 300.08238736548776, 292.66432219455777;655.0755556125783, 301.6753865416511, 294.5447944643306;645.5151840898819, 299.4207492280337, 306.1356378778394;656.9491903702237, 302.8899204838366, 298.70084444291683;645.9761732865181, 304.41013578466396, 304.7396074962039;649.7673235245217, 294.16681817191113, 295.06684001398895;653.2226149297521, 301.6048971482874, 306.7291079857025;648.7057673247747, 299.7109852242725, 307.5113870658139;648.0995446329115, 302.79196960857234, 306.84141347833963;655.8111688375511, 300.33699913062463, 295.05649086578916;652.4576401193552, 294.77025809039446, 304.99187558152505;649.9950996009632, 299.34187643462917, 307.59335018882723;651.5260446329025, 305.4300509705708, 305.1340337401114;657.4780548324633, 299.99945929206723, 301.5947105387034;649.8051265724283, 299.8552928866623, 292.3633845723716;648.5761126650387, 301.95072719694247, 307.23320179153853;646.0027272051026, 297.7981942254763, 306.11599723953566;654.7747257961291, 297.51031483568744, 294.58093281776524;650.1269062753522, 305.4748503812197, 294.69175855123916;645.2394058449248, 297.48292321119226, 305.4079680486189;647.3704168589795, 293.1570821730669, 297.8319386529123;643.1959435225021, 302.5472675617504, 302.3484380867073;650.0396429238053, 295.42243813399676, 293.88105847341757;655.4827461292879, 303.04557318447195, 295.64078080021187;653.3670746689204, 295.65647759051717, 294.68544001399897;
649.9062153776746, 300.0355139564002, 307.5011098273649;651.9785623101259, 294.34812303662443, 295.4275631676188;655.2694863405894, 303.45996802179025, 295.8853574181506;647.5172328630701, 300.34754022838774, 307.0687131476602;655.1264690577209, 304.6943443388146, 297.1254028788924;646.1701704619675, 306.4320277545157, 300.6473000886829;654.1634585254737, 298.86668456867676, 306.16577663008246;653.2391887673547, 293.3599790216236, 301.52272441536746;643.4196323431221, 302.76266765325306, 302.3778270620285;650.0418055716253, 293.1931149310961, 303.20569045568817;643.9817096758952, 301.02907339003514, 304.3831937185522;644.1776354452109, 297.72337487772194, 304.1760200464246;650.3175253139084, 297.8839334109475, 307.1802415207513;643.8176940469174, 297.0488126874894, 303.1123381147958;655.6876896595572, 298.1138719935915, 304.5760934780164;643.6366195169467, 301.3588887976331, 303.76435324629364;648.953233154847, 304.51940499614705, 305.90684210834456;651.4675028046078, 294.84544330674686, 294.68600942720803;652.91707822078, 301.11621270993487, 293.1561038829641;648.9592672453809, 292.97029260675873, 297.4826973367009;653.0380568868052, 298.20956643352406, 293.33772119229434;651.1529796064873, 301.5946915631977, 307.2405596677428;644.6295269857115, 295.52436564426085, 297.1665476319417;653.8754856609875, 293.76755998239486, 301.74133536493747;650.5519778626929, 299.5081325303313, 292.50023095229955;649.593336029197, 307.22099697367787, 297.9476780733746;652.757468394597, 297.3898694787227, 306.48816465230914;646.5490631538586, 300.67520163679103, 306.6287774164179;643.838260125554, 296.22455840260665, 297.8325482205943;647.277519646022, 297.3518855615415, 306.4864480567351;651.9457300371699, 298.1984663307552, 292.94448117589974;648.3116481095312, 296.1023541417428, 293.76957989417724;644.662350655158, 302.2690092999499, 295.17652333343756;645.6343547903264, 304.4002670836689, 295.72526724831664;649.9597113965227, 298.51984530788525, 292.6086896653271;653.9837068419533, 293.7566649858509, 298.5867311074982;657.0206822252201, 297.62019306289886, 298.6240230808411;654.3722031826426, 293.87797924237105, 300.6030046608529;643.7654110403795, 296.37267275535, 302.1507195309613;650.3024194923173, 298.8760254626825, 292.55457896313925;643.0559508572048, 297.1178957726767, 300.5112092515982;650.663903271262, 298.91683847389396, 292.5734046225944;652.6502895923808, 293.78375449512345, 296.66859107410227;648.4069138820764, 307.2063349108979, 298.5552983843314;650.3001678406673, 299.98979105101597, 307.4945713982747;655.3704335449464, 305.19611586796, 300.8930072906007;645.7679996534448, 306.0844688597328, 298.6974141132303;643.8187121013361, 295.7152548931321, 300.4957550091461;652.9520184913048, 293.2254720369356, 298.54636379717965;650.4936090559873, 304.0196104993544, 306.3136935923167;644.1471412328399, 300.8029509275574, 304.64297797255233;650.6122889870014, 299.1961865438446, 292.535652162451;647.8123546282453, 298.44143057297896, 307.00156706874805;648.1562287961685, 304.6294285037857, 294.35147570975994;652.0099752372498, 302.4378893793665, 306.80773056006666;650.1669891006917, 301.06897442692724, 307.4084048662937;648.8820347668336, 300.17505214483936, 307.4172608424101;648.6386849141628, 298.6471993090307, 307.23936512181814;655.9245006287035, 302.4094522066256, 303.98837942529104;652.4289509775866, 292.90823815280584, 299.27898060979055;657.2333814437819, 301.8145267469033, 301.1099550595562;652.6915193604768, 302.4283898584225, 306.5801135170522;647.430130518951, 295.6634135077203, 305.5962872944999;652.4190943033735, 299.65526612127854, 307.10371869116074;655.7780643561806, 304.71462948368156, 301.0387610758831;650.2517388453729, 307.4397034333334, 299.0323432301131;646.2279121407655, 297.78150761425763, 306.1061500706355;651.9191763515578, 301.00372484649176, 292.79981315053897;651.2827910167135, 306.85448730076786, 297.18098652789115;650.5808063312999, 305.3991532191385, 305.178500995747;649.7036282949853, 300.48482249822547, 307.48229029186695;656.9090924027211, 300.66762976072584, 302.9549399291562;651.0058000181484, 295.4407855401846, 294.07326626649444;651.0069473321803, 301.72429543077374, 292.7580610400382;645.4869019540715, 294.53099198136334, 297.4292775720158;646.0166657433689, 300.18166260575543, 306.347219051412;654.9955902095601, 304.8412275287642, 297.1419813907356;650.503712292857, 302.2595292391206, 307.1240233999003;643.9816333258537, 304.3555520287999, 301.20828562170806;648.8252360656742, 295.0588193797942, 305.5616435971698;647.6376241066915, 306.0830771946356, 303.7252866231399;644.6295830074583, 305.27084562487835, 299.9033168839476;651.2908561241262, 299.90174733273284, 292.5909449533687;656.3046438217065, 300.26454604724756, 295.88619379244204;648.1429641576974, 301.49402912801423, 292.860022751026;652.8944950805894, 305.0009885957693, 304.8049504908497;648.4421948989344, 306.7419460177563, 297.0480271768299;649.7729682533679, 299.79173614298105, 292.46967759063153;650.3679986919017, 295.50420331533485, 306.01211465430316;643.6292774632117, 299.17139805112225, 303.9085568897153;646.3499797676219, 299.3193258321838, 306.50550086238644;649.6468414296122, 305.88300762011653, 304.65934815830946;656.3993181284571, 296.5781030458615, 302.0629097758287;653.046019794956, 297.39608820964156, 293.61155093591805;650.405855023949, 300.02407471895015, 292.4810679757528;655.0160315827546, 305.48432919275115, 298.8697356706542;649.0730206086514, 292.5352856908945, 299.53479931809227;652.6759562082827, 305.47237713614606, 295.5719272734235;652.0409733913934, 305.9505276539067, 295.8869614050495;650.2956425720147, 292.54868613212955, 298.91293001115406;649.8634872520821, 300.23148285728405, 292.47311398505684;646.8065795822406, 304.5731253215291, 294.9518541310587;643.2435644912009, 301.46736508761956, 296.98027759826385;655.1297982944662, 298.6320647151878, 294.65443578791854;649.5851231552656, 300.1185616536204, 307.4961360971212;649.3893028245825, 307.1220683112565, 302.229718377874;644.9262487571681, 305.4907523473293, 300.80670753462795;647.9666273861232, 300.09170822987124, 292.74211162239254;654.9708986798265, 301.6528438325375, 294.5936373717477;645.6476904368093, 299.44040442826, 306.07931826079016;656.8422048520516, 302.8633160200447, 298.71133954740395;646.0731689782621, 304.3303762568994, 304.6972611197799;649.8045870277767, 294.25762788938835, 295.11876088560325;653.1020532138419, 301.58256389931245, 306.661547087611;648.7769144946923, 299.7366689490086, 307.4023226318392;648.1724590960966, 302.71080644864503, 306.7625505307592;655.7009188238059, 300.33479690594356, 295.0941121499921;652.3898604144146, 294.8606325758973, 304.95026264917186;649.9463018469195, 299.3996490475606, 307.4740743752073;651.4570831926397, 305.3337571552793, 305.0791112922472;657.378581520521, 300.0022499348213, 301.5801246820464;649.8597284383161, 299.8680855218428, 292.46813711275297;648.6483367827341, 301.8746970007229, 307.1422400970359;646.107875331114, 297.85065293566134, 306.0559815660895;654.6654623236699, 297.5427649121475, 294.6204100693914;650.1422332394675, 305.38286416199185, 294.7686071125846;645.3475224422019, 297.5358939178497, 305.36416452492307;647.434684899965, 293.2388164479942, 297.85614312839317;643.3109563316829, 302.52404839470904, 302.3432998749098;650.0855459831022, 295.50887676040253, 293.9482780339788;655.3813191297511, 303.0134810730595, 295.6812117691595;653.3017075959557, 295.7306178073974, 294.72975121115;
649.8487275683119, 300.05845964836226, 307.3379203256645;651.9406836436392, 294.4817072612274, 295.4831860718638;655.1337565593902, 303.4101489031105, 295.9388448282384;647.684708443243, 300.3362794350845, 306.9515408048275;654.9925901827246, 304.6239372095541, 297.1660309388434;646.2982149836844, 306.3256247248302, 300.649959603585;654.0108294320551, 298.9010581772081, 306.0943257576938;653.1777952584841, 293.47761764557146, 301.49424530295136;643.5726451177703, 302.7256235376969, 302.36923628685014;650.0480387782205, 293.3414997570025, 303.1735251649424;644.1468070161217, 301.0161988229722, 304.34880101315537;644.3294745059776, 297.78193564230594, 304.14694857168774;650.2544448237405, 298.0156936106697, 307.0452930135008;643.9622461784278, 297.1138342138435, 303.10146378624546;655.5524652552261, 298.14784994767876, 304.5295759125157;643.8004574760847, 301.3421911581981, 303.7393870057037;648.9994151868347, 304.39167745886107, 305.81466824614324;651.4441729807253, 294.9655049378489, 294.7547236577247;652.7973343937497, 301.0776039113099, 293.26347537581665;649.0237509452434, 293.09497362512974, 297.5229274466471;652.9327210142399, 298.25158642617293, 293.4366300235308;651.0305266354891, 301.5478343867901, 307.102849230311;644.7398449804748, 295.5932696536858, 297.2107251848657;653.7830227327692, 293.864342154194, 301.7027723355646;650.5376015785185, 299.531709085394, 292.64028994674976;649.6269835142978, 307.07781322283824, 298.0011524320052;652.6213677775515, 297.47553279515216, 306.403292830141;646.7146350403596, 300.6576545687452, 306.5306892111652;643.9544335662548, 296.28375580440354, 297.87093056886044;647.3782043326244, 297.45646157583354, 306.391579056131;651.8672980893451, 298.2654526530111, 293.05515066203105;648.4061071146893, 296.1944913279895, 293.8530153982117;644.7908121478529, 302.2490584908945, 295.23868770209083;645.7631311978627, 304.3432483888987, 295.792275969469;650.0235012421688, 298.61292780262283, 292.73211007191424;653.8823081256255, 293.85250570969527, 298.61584965598627;656.8879873323455, 297.6597227475277, 298.63675406973675;654.2638271044293, 293.9650379460354, 300.60432871924934;643.899220650094, 296.4460523171382, 302.1509079084578;650.3264025526772, 298.94833478766947, 292.68858720353444;643.188020394459, 297.17096444651247, 300.52631609667947;650.6454221432949, 298.9775278802048, 292.7079109898845;652.581911040244, 293.9010140743905, 296.7176615931086;648.4793493631172, 307.07102377556004, 298.5939833009071;650.2007441188912, 300.01757197349565, 307.33521667939755;655.2320327412616, 305.12589183092746, 300.8803881677619;645.8830047925618, 305.99069802185363, 298.74464332450344;643.9401700912838, 295.78788964487745, 300.51255008654454;652.8680068389413, 293.34296700465904, 298.5734365826162;650.4573427589206, 303.8851433644946, 306.20978976758806;644.3133638842904, 300.794680730675, 304.6028928369874;650.5918315351805, 299.2410637014051, 292.6746522755013;647.941678888419, 298.5234660351678, 306.88339010963045;648.2407866737608, 304.54347631457256, 294.44548347206506;651.8641916413924, 302.3727826363186, 306.6962744372537;650.0944595496142, 301.0107032448533, 307.2455892934677;648.9754697760812, 300.17261203904303, 307.2668070914904;648.7233036480661, 298.7434664188309, 307.09705237590146;655.7839403294115, 302.3815888715079, 303.947621393643;652.3659777323847, 293.0389185962235, 299.28663392020184;657.0944733627568, 301.79671467308555, 301.0987130953884;652.5334918939852, 302.37403247299955, 306.4840782231654;647.5042712992063, 295.79283916043363, 305.5353495735825;652.2453939208173, 299.6860231398469, 306.9977457183421;655.6392405741526, 304.6540393783634, 301.02542883147254;650.2475833460597, 307.279647157054, 299.053583453469;646.371450290318, 297.8543000759021, 306.02355337315277;651.8198243553043, 300.9548372546064, 292.9254513367536;651.2387835543248, 306.7175319593798, 297.23109380660577;650.5393569368732, 305.2566492672385, 305.0998777675832;649.6990462185867, 300.45832429919886, 307.3188007063664;656.7734427181473, 300.66480758539336, 302.924998728943;651.0008790883132, 295.55069584268205, 294.16015591932944;650.9488132088452, 301.64963225513463, 292.89487529123113;645.5902915336491, 294.6154862669134, 297.46967309976907;646.191241224446, 300.18452825842945, 306.2622341755084;654.8617486425804, 304.7678342362305, 297.1826075396819;650.462763849321, 302.1648652497482, 306.9781296183044;644.1244107211465, 304.2971996652036, 301.2131550438704;648.864428148198, 295.2035782082123, 305.50198219274347;647.7310426063914, 305.95379294505767, 303.6783858249794;644.7682575501868, 305.2005414317217, 299.9199262370577;651.2109400043136, 299.88984154360935, 292.729948054328;656.1581462484671, 300.26712742580344, 295.92500954153303;648.2729132642576, 301.45941756122534, 292.9739413255129;652.7654424922664, 304.9019062068422, 304.74189712494626;648.5157707195514, 306.62400820878463, 297.1230148490415;649.8563326589779, 299.8150585790492, 292.60755608711514;650.3342132784215, 295.64827244942956, 305.9337047117881;643.7893170707476, 299.1962143426341, 303.88447713372284;646.5253628368233, 299.35062107790577, 306.4125858159339;649.6562739367212, 305.73877003370546, 304.5909022626332;656.2700531769361, 296.6220538545434, 302.0409027868324;652.9538712039882, 297.46800352886106, 293.7011270827613;650.4012153013554, 300.0149049173838, 292.6271765338673;654.874935579873, 305.4043085139351, 298.88000619836004;649.1343653871979, 292.66919846310265, 299.53845468988817;652.6063512559275, 305.3718841041999, 295.64598159897986;651.9921335222751, 305.82120689912335, 295.9519836926595;650.3178149120415, 292.6906840242525, 298.92481594643465;649.9266411616132, 300.2173358236146, 292.61622411632135;646.9238640081827, 304.5044055487849, 295.0335913033064;643.3732481662217, 301.45764286709436, 297.02466483322326;654.9844009579871, 298.65441117236094, 294.71003336596755;649.5973457503776, 300.1255770116296, 307.3329138680879;649.4219353661332, 306.95640945592504, 302.1904577594124;645.0659538560876, 305.41037877349237, 300.81198380325833;648.1102232520525, 300.1041179272417, 292.84714776194113;654.8301651085187, 301.623043478602, 294.6597327732575;645.8228406497884, 299.46541949167016, 306.0029748471676;656.6989305771168, 302.82943385007513, 298.72425959259954;646.2018288696103, 304.2241351086099, 304.64020719430715;649.8547235842493, 294.379383101339, 295.1893262864393;652.9390154490918, 301.55262733844484, 306.56944790534004;648.8741352154105, 299.77176918474845, 307.2555009407036;648.2708437442545, 302.60083314562183, 306.65678024323375;655.5539215386144, 300.33161192453457, 295.14481215351884;652.3001547785309, 294.9818328545071, 304.89512209350335;649.8838273130247, 299.4770323057807, 307.314979112713;651.3646848031694, 305.20286821123346, 305.00473920276306;657.2447853238275, 300.0066245051482, 301.56071044094074;649.9336482567254, 299.8847108897748, 292.6089962996807;648.7435563404161, 301.77280604204196, 307.02169903257885;646.2527629916766, 297.92016477333976, 305.974891466753;654.5191577210438, 297.5867068513348, 294.6737626186544;650.1656979723629, 305.26068592318444, 294.8723231995644;645.494880740094, 297.6064917219458, 305.30486297370317;647.51970412129, 293.3488231412847, 297.8885272364403;643.4642042561302, 302.49168342734794, 302.3357410366902;650.1420037355892, 295.62278042446695, 294.0383393245534;655.2447092374441, 302.97058425926576, 295.7359188227133;653.21416426919, 295.8305565115413, 294.7894527755002;
